Positions: 
0.928861152715795, 0.7538282937960256
2.021662927288559, 1.3059884751481252
2.8933780119799284, 1.278547576210004
3.879266231441563, 1.1267514946877082
5.05160752607067, 1.091754557997586
6.052630042871542, 1.2792762605272665
6.884909013860527, 1.2541874738302095
7.783595417983098, 1.2768118785700044
9.053184705856076, 0.6882390432179107
0.9002524422055175, 1.4238654679590812
2.247880077473904, 2.0855866714265443
3.2445649448095404, 2.100523412975555
4.057347001998477, 2.144494554517618
5.154009640371148, 2.3795536512004962
6.250126697169283, 2.2988716126659297
7.252847088713798, 1.8735848642154715
7.810747349697692, 2.1010042494191117
9.10815415237049, 1.406232639339813
1.0515810160919083, 2.621028587403166
2.1033975136503305, 3.203130486559037
2.973434186143906, 3.077894729522456
3.728442770811748, 2.774044555135429
4.735386600804091, 2.925586920093909
5.870465432999672, 3.016207720846533
7.114185041845357, 2.8814234029760115
7.865443290532733, 3.1137959469743697
9.124849744986772, 2.857560242746542
0.9326938835111741, 3.9180291333999624
2.1431786746104, 3.9625101168242387
2.9158304293848896, 4.214635519538793
3.880801359162896, 3.9342070306695405
5.035924318363776, 4.1226859305168
6.205304047755259, 4.284336082048677
6.788249230312759, 3.9396606345179372
7.993738990114027, 3.886708411622172
8.994508690737867, 3.85166438317057
0.9263417237715297, 5.084597801095906
2.214938943946437, 5.11110856879891
3.042976750917745, 4.851516973086275
4.04407778474823, 4.942049673683523
5.02121837047903, 5.2667717333557285
5.841083054210091, 4.835673907029224
6.933363149592345, 4.987811461239502
8.010836278231308, 5.059244582823873
8.953614501548232, 5.072018220050429
1.0434559051709846, 6.087983335817834
2.0810747608649276, 6.009423095950672
3.070575633829808, 5.868198286158832
4.1237992116501685, 6.15208131861308
5.271412911641354, 6.135707731990868
5.745994774172089, 5.833816314516975
6.8168963841030745, 5.960494182033806
7.998982722462672, 6.18029032725239
9.077494318947858, 6.109516202580011
1.148909623236331, 7.086599474890311
1.86469201105468, 7.303018451406623
3.215067176422861, 6.874378900691684
4.052713715223398, 7.171499484110021
5.00561037659906, 6.909690474122094
5.945114510376682, 6.670637314467241
7.155397975143564, 6.762741655029129
7.813542610026495, 7.137477029287083
8.920160337243432, 7.23277792148385
0.9549642141346457, 8.265832606473573
2.118960196398521, 8.113322233995207
2.8850203775009313, 8.026541282487104
3.811280266625799, 7.675637164101144
4.735041294151584, 7.825650265451276
5.864475934643236, 8.049073136440345
6.89282600120447, 7.573249570139466
8.2453538953303, 8.447180750829078
8.844538722176305, 8.163891648477593
0.8831570626640467, 9.366958279475158
2.309143983001184, 8.755711908239894
3.00335696846028, 8.913679585912263
4.021582490051507, 8.641626855984955
5.286255890762355, 8.492562542972726
6.057811545052807, 8.718443593093536
6.902356445682237, 8.817771754279256
7.718284268022302, 8.757063896529802
9.083192838302947, 9.492030913391648

k_bonds: 
